source,target,weight,neuropil,nt_type
720575941477193246,720575941629172716,8,VNC_HTct_R,
720575941477193246,720575941629172716,5,VNC_WTct_R,
720575941477297716,720575941630940642,32,VNC_NTct_L,
720575941477335092,720575941489673420,11,VNC_WTct_L,
720575941477425770,720575941475745898,3,VNC_WTct_L,
720575941477425770,720575941542412805,4,VNC_WTct_L,
720575941477425770,720575941547315060,11,VNC_HTct_L,
720575941477425770,720575941547315060,7,VNC_IntTct_L,
720575941477425770,720575941547315060,55,VNC_WTct_L,
720575941477425770,720575941547394081,13,VNC_WTct_L,
720575941477425770,720575941645041313,4,VNC_HTct_L,
720575941477446762,720575941624155644,3,VNC_unassigned_L,
720575941477447530,720575941549822781,5,VNC_HTct_R,
720575941477447530,720575941549822781,11,VNC_WTct_R,
720575941477447530,720575941580669817,3,VNC_WTct_R,
720575941477447530,720575941655597785,4,VNC_HTct_R,
720575941477447530,720575941655597785,5,VNC_IntTct_R,
720575941477447530,720575941655597785,6,VNC_WTct_R,
720575941477497312,720575941456201887,4,VNC_WTct_L,
720575941477497312,720575941479658831,4,VNC_IntTct_L,
720575941477497312,720575941479658831,5,VNC_WTct_L,
720575941477497312,720575941542412805,8,VNC_WTct_L,
720575941477497312,720575941624155644,6,VNC_HTct_L,
720575941477497312,720575941624155644,13,VNC_WTct_L,
720575941477497312,720575941655597785,7,VNC_IntTct_R,
720575941477497312,720575941732789547,3,VNC_HTct_L,
720575941477497312,720575941732789547,4,VNC_WTct_L,
720575941477553376,720575941463144336,11,VNC_WTct_L,
720575941477553376,720575941463144336,19,VNC_WTct_R,
720575941477553376,720575941463144336,12,VNC_unassigned_R,
720575941477553376,720575941468288375,8,VNC_WTct_R,
720575941477553376,720575941479034563,11,VNC_WTct_L,
720575941477553376,720575941479034563,19,VNC_WTct_R,
720575941477553376,720575941479034563,18,VNC_unassigned_R,
720575941477553376,720575941507955269,24,VNC_WTct_L,
720575941477553376,720575941507955269,4,VNC_WTct_R,
720575941477553376,720575941507955269,11,VNC_unassigned_R,
720575941477553376,720575941513173763,6,VNC_WTct_R,
720575941477553376,720575941519783640,33,VNC_WTct_L,
720575941477553376,720575941519783640,7,VNC_unassigned_R,
720575941477553376,720575941530190027,5,VNC_WTct_R,
720575941477553376,720575941533190337,10,VNC_WTct_L,
720575941477553376,720575941533190337,22,VNC_WTct_R,
720575941477553376,720575941533190337,16,VNC_unassigned_R,
720575941477553376,720575941534583786,25,VNC_WTct_L,
720575941477553376,720575941534583786,4,VNC_unassigned_R,
720575941477553376,720575941560383347,5,VNC_WTct_L,
720575941477553376,720575941566847847,3,VNC_WTct_L,
720575941477553376,720575941583644382,9,VNC_WTct_L,
720575941477553376,720575941583644382,23,VNC_WTct_R,
720575941477553376,720575941583644382,17,VNC_unassigned_R,
720575941477553376,720575941596050112,9,VNC_WTct_L,
720575941477553376,720575941596050112,29,VNC_WTct_R,
720575941477553376,720575941596050112,18,VNC_unassigned_R,
720575941477553376,720575941603635190,7,VNC_WTct_R,
720575941477553376,720575941624985226,3,VNC_HTct_R,
720575941477553376,720575941624985226,3,VNC_WTct_R,
720575941477553376,720575941630940642,3,VNC_WTct_L,
720575941477553376,720575941640465439,13,VNC_WTct_L,
720575941477553376,720575941640465439,9,VNC_unassigned_R,
720575941477553376,720575941645403000,13,VNC_WTct_L,
720575941477553376,720575941645403000,4,VNC_WTct_R,
720575941477553376,720575941645403000,4,VNC_unassigned_R,
720575941477573344,720575941456201887,6,VNC_WTct_L,
720575941477573344,720575941459347411,6,VNC_HTct_L,
720575941477573344,720575941459347411,4,VNC_IntTct_L,
720575941477573344,720575941459347411,63,VNC_WTct_L,
720575941477573344,720575941459347411,3,VNC_unassigned_L,
720575941477573344,720575941483845954,6,VNC_HTct_L,
720575941477573344,720575941483845954,36,VNC_WTct_L,
720575941477573344,720575941547394081,4,VNC_WTct_L,
720575941477573344,720575941624155644,7,VNC_WTct_L,
720575941477573344,720575941630940642,10,VNC_WTct_L,
720575941477598432,720575941630940642,3,VNC_WTct_L,
720575941477598432,720575941645041313,4,VNC_HTct_L,
720575941477598432,720575941645041313,4,VNC_unassigned_L,
720575941477613024,720575941516770670,3,VNC_HTct_R,
720575941477613024,720575941516770670,6,VNC_WTct_R,
720575941477613024,720575941643100754,4,VNC_HTct_R,
720575941477613024,720575941643100754,8,VNC_WTct_R,
720575941477616864,720575941549822781,6,VNC_HTct_R,
720575941477616864,720575941549822781,14,VNC_WTct_R,
720575941477616864,720575941655597785,12,VNC_WTct_R,
720575941477616864,720575941655597785,3,VNC_unassigned_R,
720575941477664736,720575941513173763,6,VNC_HTct_R,
720575941477849730,720575941479034563,4,VNC_WTct_L,
720575941477849730,720575941565105206,4,VNC_WTct_L,
720575941477849730,720575941640465439,4,VNC_WTct_L,
720575941477849730,720575941645403000,6,VNC_WTct_L,
720575941477856130,720575941645041313,4,VNC_WTct_L,
720575941477858434,720575941475745898,6,VNC_WTct_R,
720575941477858434,720575941499558369,3,VNC_WTct_R,
720575941477879426,720575941516770670,3,VNC_HTct_R,
720575941477879426,720575941516770670,3,VNC_WTct_R,
720575941477879426,720575941549822781,3,VNC_IntTct_R,
720575941477879426,720575941655597785,3,VNC_HTct_R,
720575941477879426,720575941655597785,8,VNC_IntTct_R,
720575941477879426,720575941655597785,4,VNC_WTct_R,
720575941477884802,720575941456201887,27,VNC_HTct_L,
720575941477884802,720575941456201887,29,VNC_WTct_L,
720575941477884802,720575941459347411,8,VNC_HTct_L,
720575941477884802,720575941459347411,19,VNC_WTct_L,
720575941477884802,720575941463144336,4,VNC_WTct_L,
720575941477884802,720575941507955269,6,VNC_WTct_L,
720575941477884802,720575941516770670,8,VNC_HTct_R,
720575941477884802,720575941519783640,8,VNC_WTct_L,
720575941477884802,720575941521196211,5,VNC_WTct_L,
720575941477884802,720575941534583786,7,VNC_WTct_L,
720575941477884802,720575941624155644,8,VNC_HTct_L,
720575941477884802,720575941624155644,26,VNC_WTct_L,
720575941477884802,720575941630940642,3,VNC_HTct_L,
720575941477884802,720575941640465439,6,VNC_WTct_L,
720575941477884802,720575941645403000,7,VNC_WTct_L,
720575941477884802,720575941655597785,3,VNC_IntTct_R,
720575941477897346,720575941463144336,5,VNC_WTct_L,
720575941477897346,720575941463144336,21,VNC_WTct_R,
720575941477897346,720575941463144336,3,VNC_unassigned_R,
720575941477897346,720575941472734048,14,VNC_WTct_R,
720575941477897346,720575941479034563,27,VNC_WTct_R,
720575941477897346,720575941479034563,4,VNC_unassigned_R,
720575941477897346,720575941487139138,11,VNC_WTct_R,
720575941477897346,720575941499558369,21,VNC_WTct_R,
720575941477897346,720575941507955269,8,VNC_WTct_L,
720575941477897346,720575941507955269,4,VNC_WTct_R,
720575941477897346,720575941519783640,4,VNC_WTct_L,
720575941477897346,720575941519783640,7,VNC_unassigned_R,
720575941477897346,720575941530190027,23,VNC_WTct_R,
720575941477897346,720575941533190337,30,VNC_WTct_R,
720575941477897346,720575941533190337,5,VNC_unassigned_R,
720575941477897346,720575941534583786,8,VNC_WTct_L,
720575941477897346,720575941542328837,8,VNC_WTct_L,
720575941477897346,720575941560383347,7,VNC_WTct_L,
720575941477897346,720575941565105206,16,VNC_WTct_L,
720575941477897346,720575941566847847,9,VNC_WTct_L,
720575941477897346,720575941573368719,8,VNC_WTct_L,
720575941477897346,720575941583644382,36,VNC_WTct_R,
720575941477897346,720575941583644382,3,VNC_unassigned_R,
720575941477897346,720575941596050112,34,VNC_WTct_R,
720575941477897346,720575941596050112,6,VNC_unassigned_R,
720575941477897346,720575941597489344,43,VNC_WTct_R,
720575941477897346,720575941597489344,4,VNC_unassigned_R,
720575941477897346,720575941603635190,34,VNC_WTct_R,
720575941477897346,720575941624985226,15,VNC_WTct_R,
720575941477897346,720575941640465439,4,VNC_WTct_R,
720575941477897346,720575941640465439,3,VNC_unassigned_L,
720575941477897346,720575941640465439,3,VNC_unassigned_R,
720575941477897346,720575941645403000,5,VNC_WTct_L,
720575941477897346,720575941645403000,3,VNC_WTct_R,
720575941477927042,720575941475745898,9,VNC_WTct_R,
720575941477927042,720575941475745898,6,VNC_unassigned_R,
720575941477927042,720575941624155644,3,VNC_WTct_L,
720575941477955491,720575941547315060,3,VNC_HTct_L,
720575941477955491,720575941547315060,3,VNC_IntTct_L,
720575941477955491,720575941547315060,5,VNC_WTct_L,
720575941477955491,720575941547394081,4,VNC_WTct_L,
720575941477996195,720575941479034563,4,VNC_WTct_R,
720575941477996195,720575941507955269,4,VNC_unassigned_L,
720575941477996195,720575941507955269,3,VNC_unassigned_R,
720575941477996195,720575941533190337,17,VNC_WTct_R,
720575941477996195,720575941533190337,3,VNC_unassigned_R,
720575941477996195,720575941583644382,8,VNC_WTct_R,
720575941477996195,720575941596050112,9,VNC_WTct_R,
720575941478092963,720575941456201887,23,VNC_HTct_L,
720575941478092963,720575941456201887,19,VNC_IntTct_L,
720575941478092963,720575941456201887,16,VNC_WTct_L,
720575941478092963,720575941459347411,20,VNC_HTct_L,
720575941478092963,720575941459347411,16,VNC_IntTct_L,
720575941478092963,720575941459347411,19,VNC_WTct_L,
720575941478092963,720575941624155644,11,VNC_IntTct_L,
720575941478092963,720575941624155644,3,VNC_WTct_L,
720575941478092963,720575941630940642,4,VNC_WTct_L,
720575941478179235,720575941456201887,3,VNC_WTct_L,
720575941478179235,720575941630940642,4,VNC_HTct_L,
720575941478179235,720575941630940642,4,VNC_IntTct_L,
720575941478179235,720575941630940642,18,VNC_WTct_L,
720575941478179235,720575941645041313,3,VNC_IntTct_L,
720575941478179235,720575941645041313,9,VNC_WTct_L,
720575941478289376,720575941630940642,3,VNC_HTct_L,
720575941478390607,720575941542412805,4,VNC_HTct_L,
720575941478390607,720575941542412805,3,VNC_IntTct_L,
720575941478390607,720575941542412805,4,VNC_WTct_L,
720575941478397802,720575941565105206,3,VNC_HTct_L,
720575941478397802,720575941565105206,3,VNC_WTct_L,
720575941478397802,720575941566847847,4,VNC_HTct_L,
720575941478397802,720575941566847847,4,VNC_WTct_L,
720575941478397802,720575941597489344,4,VNC_WTct_R,
720575941478399055,720575941468897856,3,VNC_HTct_R,
720575941478399055,720575941468897856,6,VNC_IntTct_R,
720575941478399055,720575941475745898,8,VNC_HTct_R,
720575941478399055,720575941475745898,16,VNC_IntTct_R,
720575941478399055,720575941475745898,10,VNC_WTct_R,
720575941478399055,720575941547394081,16,VNC_IntTct_L,
720575941478399055,720575941547394081,3,VNC_IntTct_R,
720575941478399055,720575941547394081,3,VNC_WTct_R,
720575941478403178,720575941489673420,8,VNC_IntTct_L,
720575941478403178,720575941489673420,9,VNC_LTct_L,
720575941478403178,720575941489673420,7,VNC_LTct_R,
720575941478403178,720575941489673420,8,VNC_WTct_L,
720575941478403178,720575941629172716,4,VNC_IntTct_L,
720575941478403178,720575941629172716,5,VNC_LTct_L,
720575941478403178,720575941629172716,10,VNC_LTct_R,
720575941478478927,720575941521196211,7,VNC_unassigned_L,
720575941478478927,720575941549822781,4,VNC_unassigned_L,
720575941478488143,720575941459347411,3,VNC_HTct_L,
720575941478488143,720575941643100754,11,VNC_HTct_L,
720575941478488143,720575941645041313,17,VNC_HTct_L,
720575941478488143,720575941645041313,24,VNC_WTct_L,
720575941478519631,720575941521196211,3,VNC_WTct_L,
720575941478519631,720575941624155644,9,VNC_WTct_L,
720575941478519631,720575941624155644,4,VNC_unassigned_L,
720575941478523983,720575941456201887,4,VNC_HTct_L,
720575941478523983,720575941456201887,9,VNC_IntTct_L,
720575941478523983,720575941456201887,4,VNC_WTct_L,
720575941478523983,720575941459347411,6,VNC_HTct_L,
720575941478523983,720575941459347411,12,VNC_WTct_L,
720575941478523983,720575941483845954,3,VNC_HTct_L,
720575941478523983,720575941624155644,4,VNC_IntTct_L,
720575941478523983,720575941624155644,12,VNC_WTct_L,
720575941478523983,720575941630940642,4,VNC_WTct_L,
720575941478523983,720575941732789547,6,VNC_IntTct_L,
720575941478544719,720575941468288375,15,VNC_WTct_R,
720575941478544719,720575941516770670,5,VNC_WTct_R,
720575941478544719,720575941580669817,9,VNC_WTct_R,
720575941478544719,720575941655597785,26,VNC_WTct_R,
720575941478598735,720575941468897856,7,VNC_HTct_R,
720575941478598735,720575941468897856,3,VNC_IntTct_R,
720575941478598735,720575941475745898,7,VNC_HTct_R,
720575941478598735,720575941475745898,5,VNC_WTct_R,
720575941478598735,720575941547394081,10,VNC_HTct_L,
720575941478634831,720575941630940642,4,VNC_NTct_L,
720575941479084227,720575941459347411,5,VNC_WTct_L,
720575941479084227,720575941516770670,6,VNC_HTct_R,
720575941479084227,720575941516770670,10,VNC_WTct_R,
720575941479084227,720575941580669817,4,VNC_WTct_R,
720575941479098819,720575941521196211,7,VNC_HTct_L,
720575941479098819,720575941521196211,13,VNC_WTct_L,
720575941479098819,720575941521196211,5,VNC_unassigned_L,
720575941479098819,720575941547394081,4,VNC_WTct_L,
720575941479098819,720575941549822781,3,VNC_WTct_L,
720575941479098819,720575941624155644,7,VNC_WTct_L,
720575941479098819,720575941624155644,3,VNC_unassigned_L,
720575941479167456,720575941468897856,4,VNC_IntTct_R,
720575941479167456,720575941474574132,5,VNC_HTct_R,
720575941479167456,720575941474574132,10,VNC_IntTct_R,
720575941479167456,720575941474574132,4,VNC_WTct_R,
720575941479189443,720575941521196211,6,VNC_unassigned_R,
720575941479189443,720575941549822781,6,VNC_unassigned_R,
720575941479369346,720575941489673420,5,VNC_HTct_L,
720575941479369346,720575941489673420,39,VNC_IntTct_L,
720575941479369346,720575941489673420,6,VNC_T2_MesoNm_L,
720575941479369346,720575941489673420,78,VNC_WTct_L,
720575941479474818,720575941630940642,6,VNC_HTct_L,
720575941479505315,720575941521196211,3,VNC_WTct_L,
720575941479505315,720575941542412805,3,VNC_WTct_L,
720575941479505315,720575941624155644,17,VNC_WTct_L,
720575941479721635,720575941542412805,4,VNC_HTct_L,
720575941479721635,720575941547315060,15,VNC_HTct_L,
720575941479721635,720575941547315060,6,VNC_IntTct_L,
720575941479721635,720575941547315060,6,VNC_WTct_L,
720575941479721635,720575941547394081,10,VNC_WTct_L,
720575941479863491,720575941459347411,4,VNC_WTct_L,
720575941479863491,720575941630940642,14,VNC_WTct_L,
720575941479863491,720575941645041313,30,VNC_WTct_L,
720575941479961312,720575941463144336,6,VNC_WTct_R,
720575941479961312,720575941472734048,5,VNC_WTct_R,
720575941479961312,720575941479034563,4,VNC_WTct_R,
720575941479961312,720575941507955269,8,VNC_WTct_R,
720575941479961312,720575941533190337,3,VNC_WTct_R,
720575941479961312,720575941534583786,5,VNC_WTct_L,
720575941479961312,720575941534583786,6,VNC_WTct_R,
720575941479961312,720575941596050112,12,VNC_WTct_R,
720575941479961312,720575941603635190,3,VNC_WTct_R,
720575941479961312,720575941624155644,3,VNC_WTct_L,
720575941479961312,720575941640465439,3,VNC_WTct_L,
720575941479961312,720575941640465439,5,VNC_WTct_R,
720575941479961312,720575941643100754,3,VNC_WTct_R,
720575941479961312,720575941645403000,4,VNC_WTct_L,
720575941479961312,720575941645403000,7,VNC_WTct_R,
720575941479961312,720575941655597785,6,VNC_WTct_R,
720575941480096591,720575941468897856,8,VNC_WTct_R,
720575941480096591,720575941468897856,4,VNC_unassigned_R,
720575941480096591,720575941472734048,6,VNC_WTct_R,
720575941480096591,720575941474574132,6,VNC_WTct_R,
720575941480096591,720575941474574132,3,VNC_unassigned_R,
720575941480096591,720575941597489344,5,VNC_WTct_R,
720575941480096591,720575941603635190,9,VNC_WTct_R,
720575941480223456,720575941565378919,3,VNC_T2_MesoNm_L,
720575941480410822,720575941516770670,3,VNC_WTct_R,
720575941480410822,720575941580669817,4,VNC_WTct_R,
720575941480410822,720575941629172716,18,VNC_WTct_R,
720575941480415939,720575941513173763,3,VNC_HTct_R,
720575941480415939,720575941516770670,3,VNC_WTct_R,
720575941480415939,720575941580669817,8,VNC_HTct_R,
720575941480415939,720575941580669817,6,VNC_WTct_R,
720575941480415939,720575941732789547,4,VNC_HTct_R,
720575941480421283,720575941459347411,6,VNC_WTct_L,
720575941480421283,720575941475745898,8,VNC_unassigned_R,
720575941480421283,720575941547394081,4,VNC_unassigned_L,
720575941480421283,720575941560383347,4,VNC_WTct_L,
720575941480421283,720575941565105206,5,VNC_WTct_L,
720575941480421283,720575941565378919,5,VNC_WTct_L,
720575941480440262,720575941468288375,11,VNC_WTct_R,
720575941480440262,720575941474574132,3,VNC_unassigned_R,
720575941480440262,720575941475745898,3,VNC_WTct_R,
720575941480440262,720575941655597785,14,VNC_WTct_R,
720575941480550018,720575941456201887,4,VNC_HTct_L,
720575941480550018,720575941456201887,10,VNC_WTct_L,
720575941480550018,720575941459347411,4,VNC_WTct_L,
720575941480550018,720575941630940642,3,VNC_HTct_L,
720575941480631170,720575941547315060,6,VNC_WTct_L,
720575941481012989,720575941534583786,4,VNC_WTct_L,
720575941481020925,720575941468897856,16,VNC_HTct_R,
720575941481020925,720575941468897856,11,VNC_IntTct_R,
720575941481020925,720575941468897856,9,VNC_WTct_R,
720575941481020925,720575941474574132,6,VNC_HTct_R,
720575941481020925,720575941474574132,8,VNC_WTct_R,
720575941481020925,720575941475745898,3,VNC_HTct_R,
720575941481020925,720575941475745898,7,VNC_IntTct_R,
720575941481020925,720575941475745898,3,VNC_WTct_L,
720575941481020925,720575941475745898,8,VNC_WTct_R,
720575941481020925,720575941542412805,7,VNC_WTct_L,
720575941481020925,720575941547315060,16,VNC_IntTct_L,
720575941481020925,720575941547315060,5,VNC_WTct_L,
720575941481020925,720575941547394081,7,VNC_IntTct_L,
720575941481020925,720575941547394081,13,VNC_WTct_L,
720575941481030586,720575941489673420,7,VNC_WTct_L,
720575941481036797,720575941463144336,33,VNC_WTct_R,
720575941481036797,720575941463144336,9,VNC_unassigned_R,
720575941481036797,720575941479034563,18,VNC_WTct_R,
720575941481036797,720575941479034563,10,VNC_unassigned_R,
720575941481036797,720575941507955269,4,VNC_WTct_R,
720575941481036797,720575941533190337,16,VNC_WTct_R,
720575941481036797,720575941533190337,5,VNC_unassigned_R,
720575941481036797,720575941534583786,4,VNC_WTct_R,
720575941481036797,720575941583644382,13,VNC_WTct_R,
720575941481036797,720575941583644382,3,VNC_unassigned_R,
720575941481036797,720575941596050112,31,VNC_WTct_R,
720575941481036797,720575941596050112,9,VNC_unassigned_R,
720575941481036797,720575941640465439,4,VNC_WTct_L,
720575941481036797,720575941640465439,12,VNC_WTct_R,
720575941481041231,720575941459347411,4,VNC_WTct_L,
720575941481041231,720575941513173763,3,VNC_WTct_R,
720575941481050877,720575941459347411,3,VNC_HTct_L,
720575941481050877,720575941489673420,13,VNC_HTct_L,
720575941481050877,720575941565378919,3,VNC_HTct_L,
720575941481050877,720575941645041313,3,VNC_HTct_L,
720575941481059258,720575941513173763,3,VNC_HTct_R,
720575941481061629,720575941463144336,4,VNC_WTct_L,
720575941481061629,720575941463144336,5,VNC_WTct_R,
720575941481061629,720575941479034563,6,VNC_WTct_L,
720575941481061629,720575941566847847,3,VNC_HTct_L,
720575941481061629,720575941573368719,3,VNC_WTct_L,
720575941481061629,720575941596050112,3,VNC_WTct_L,
720575941481061629,720575941624155644,8,VNC_WTct_L,
720575941481061629,720575941645041313,7,VNC_HTct_L,
720575941481061629,720575941645403000,7,VNC_WTct_L,
720575941481086205,720575941459347411,4,VNC_IntTct_L,
720575941481086205,720575941459347411,5,VNC_WTct_L,
720575941481086205,720575941630940642,6,VNC_WTct_L,
720575941481113597,720575941513173763,16,VNC_HTct_R,
720575941481113597,720575941513173763,12,VNC_WTct_R,
720575941481113597,720575941580669817,6,VNC_HTct_R,
720575941481113597,720575941580669817,11,VNC_WTct_R,
720575941481588934,720575941516770670,3,VNC_WTct_R,
720575941481588934,720575941580669817,10,VNC_WTct_R,
720575941481588934,720575941655597785,19,VNC_WTct_R,
720575941481892035,720575941565378919,3,VNC_IntTct_L,
720575941481892035,720575941565378919,7,VNC_WTct_L,
720575941482029251,720575941566847847,3,VNC_HTct_L,
720575941482212605,720575941456201887,6,VNC_WTct_L,
720575941482212605,720575941459347411,4,VNC_WTct_L,
720575941482212605,720575941516770670,5,VNC_WTct_R,
720575941482212605,720575941547394081,3,VNC_IntTct_L,
720575941482212605,720575941547394081,3,VNC_WTct_L,
720575941482212605,720575941580669817,6,VNC_WTct_R,
720575941482478778,720575941463144336,16,VNC_WTct_R,
720575941482478778,720575941479034563,3,VNC_WTct_L,
720575941482478778,720575941479034563,18,VNC_WTct_R,
720575941482478778,720575941479034563,5,VNC_unassigned_R,
720575941482478778,720575941507955269,3,VNC_WTct_L,
720575941482478778,720575941507955269,4,VNC_WTct_R,
720575941482478778,720575941519783640,4,VNC_WTct_L,
720575941482478778,720575941533190337,19,VNC_WTct_R,
720575941482478778,720575941533190337,3,VNC_unassigned_R,
720575941482478778,720575941534583786,8,VNC_WTct_L,
720575941482478778,720575941534583786,5,VNC_WTct_R,
720575941482478778,720575941583644382,5,VNC_WTct_L,
720575941482478778,720575941583644382,40,VNC_WTct_R,
720575941482478778,720575941583644382,7,VNC_unassigned_R,
720575941482478778,720575941596050112,4,VNC_WTct_L,
720575941482478778,720575941596050112,63,VNC_WTct_R,
720575941482478778,720575941596050112,4,VNC_unassigned_R,
720575941482478778,720575941645403000,4,VNC_WTct_L,
720575941483537338,720575941516770670,5,VNC_WTct_R,
720575941483682813,720575941630940642,17,VNC_HTct_L,
720575941483764621,720575941629172716,3,VNC_WTct_R,
720575941483787405,720575941487139138,3,VNC_WTct_R,
720575941483787405,720575941603635190,3,VNC_WTct_R,
720575941483803458,720575941630940642,7,VNC_NTct_L,
720575941483838349,720575941655597785,36,VNC_HTct_R,
720575941483838349,720575941655597785,29,VNC_WTct_R,
720575941483841090,720575941655597785,3,VNC_T2_MesoNm_R,
720575941484029446,720575941507955269,15,VNC_WTct_L,
720575941484029446,720575941519783640,12,VNC_WTct_L,
720575941484029446,720575941534583786,15,VNC_WTct_L,
720575941484029446,720575941640465439,8,VNC_WTct_L,
720575941484029446,720575941645403000,11,VNC_WTct_L,
720575941484048390,720575941456201887,27,VNC_WTct_L,
720575941484048390,720575941542412805,5,VNC_WTct_L,
720575941484048390,720575941624155644,20,VNC_WTct_L,
720575941484086534,720575941479034563,8,VNC_WTct_R,
720575941484086534,720575941643100754,14,VNC_WTct_R,
720575941484086534,720575941645041313,3,VNC_WTct_L,
720575941484086534,720575941645041313,5,VNC_WTct_R,
720575941484086534,720575941645403000,8,VNC_WTct_R,
720575941484125702,720575941468897856,18,VNC_HTct_R,
720575941484125702,720575941468897856,5,VNC_IntTct_R,
720575941484125702,720575941468897856,14,VNC_WTct_R,
720575941484125702,720575941474574132,7,VNC_HTct_R,
720575941484125702,720575941580669817,13,VNC_HTct_R,
720575941484125702,720575941580669817,4,VNC_IntTct_R,
720575941484125702,720575941580669817,6,VNC_WTct_R,
720575941484346621,720575941456201887,27,VNC_HTct_L,
720575941484346621,720575941456201887,35,VNC_WTct_L,
720575941484346621,720575941459347411,13,VNC_HTct_L,
720575941484346621,720575941459347411,51,VNC_WTct_L,
720575941484346621,720575941459347411,4,VNC_unassigned_L,
720575941484346621,720575941513173763,5,VNC_HTct_R,
720575941484346621,720575941516770670,4,VNC_HTct_R,
720575941484346621,720575941516770670,40,VNC_WTct_R,
720575941484346621,720575941547315060,7,VNC_WTct_L,
720575941484346621,720575941580669817,27,VNC_HTct_R,
720575941484346621,720575941580669817,27,VNC_WTct_R,
720575941484346621,720575941596050112,3,VNC_WTct_R,
720575941484346621,720575941624155644,7,VNC_WTct_L,
720575941484346621,720575941630940642,4,VNC_HTct_L,
720575941484346621,720575941630940642,6,VNC_WTct_L,
720575941484346621,720575941655597785,27,VNC_WTct_R,
720575941484346621,720575941732789547,4,VNC_WTct_L,
720575941484663558,720575941463144336,6,VNC_WTct_L,
720575941484663558,720575941463144336,16,VNC_WTct_R,
720575941484663558,720575941463144336,3,VNC_unassigned_L,
720575941484663558,720575941463144336,7,VNC_unassigned_R,
720575941484663558,720575941472734048,6,VNC_WTct_R,
720575941484663558,720575941479034563,30,VNC_WTct_R,
720575941484663558,720575941479034563,4,VNC_unassigned_L,
720575941484663558,720575941479034563,5,VNC_unassigned_R,
720575941484663558,720575941487139138,3,VNC_WTct_R,
720575941484663558,720575941499558369,5,VNC_WTct_R,
720575941484663558,720575941499558369,4,VNC_unassigned_R,
720575941484663558,720575941507955269,23,VNC_WTct_L,
720575941484663558,720575941507955269,3,VNC_WTct_R,
720575941484663558,720575941507955269,6,VNC_unassigned_L,
720575941484663558,720575941507955269,4,VNC_unassigned_R,
720575941484663558,720575941519783640,24,VNC_WTct_L,
720575941484663558,720575941519783640,11,VNC_unassigned_L,
720575941484663558,720575941530190027,3,VNC_WTct_R,
720575941484663558,720575941533190337,3,VNC_WTct_L,
720575941484663558,720575941533190337,16,VNC_WTct_R,
720575941484663558,720575941533190337,5,VNC_unassigned_L,
720575941484663558,720575941533190337,6,VNC_unassigned_R,
720575941484663558,720575941534583786,21,VNC_WTct_L,
720575941484663558,720575941534583786,10,VNC_unassigned_L,
720575941484663558,720575941534583786,3,VNC_unassigned_R,
720575941484663558,720575941542328837,3,VNC_HTct_L,
720575941484663558,720575941542328837,6,VNC_WTct_L,
720575941484663558,720575941560383347,6,VNC_HTct_L,
720575941484663558,720575941560383347,13,VNC_WTct_L,
720575941484663558,720575941560383347,3,VNC_unassigned_L,
720575941484663558,720575941565105206,13,VNC_WTct_L,
720575941484663558,720575941566847847,8,VNC_HTct_L,
720575941484663558,720575941566847847,13,VNC_WTct_L,
720575941484663558,720575941573368719,3,VNC_HTct_L,
720575941484663558,720575941583644382,25,VNC_WTct_R,
720575941484663558,720575941583644382,5,VNC_unassigned_L,
720575941484663558,720575941583644382,13,VNC_unassigned_R,
720575941484663558,720575941590220684,3,VNC_WTct_L,
720575941484663558,720575941596050112,20,VNC_WTct_R,
720575941484663558,720575941596050112,6,VNC_unassigned_R,
720575941484663558,720575941597489344,10,VNC_WTct_R,
720575941484663558,720575941603635190,20,VNC_WTct_R,
720575941484663558,720575941603635190,3,VNC_unassigned_R,
720575941484663558,720575941624985226,3,VNC_HTct_R,
720575941484663558,720575941624985226,4,VNC_WTct_R,
720575941484663558,720575941640465439,3,VNC_HTct_L,
720575941484663558,720575941640465439,25,VNC_WTct_L,
720575941484663558,720575941640465439,4,VNC_unassigned_L,
720575941484663558,720575941640465439,4,VNC_unassigned_R,
720575941484663558,720575941645403000,29,VNC_WTct_L,
720575941484663558,720575941645403000,4,VNC_WTct_R,
720575941484663558,720575941645403000,3,VNC_unassigned_L,
720575941484663558,720575941645403000,12,VNC_unassigned_R,
720575941485135426,720575941463144336,38,VNC_WTct_R,
720575941485135426,720575941463144336,6,VNC_unassigned_R,
720575941485135426,720575941479034563,33,VNC_WTct_R,
720575941485135426,720575941479034563,5,VNC_unassigned_R,
720575941485135426,720575941507955269,13,VNC_WTct_R,
720575941485135426,720575941519783640,5,VNC_WTct_R,
720575941485135426,720575941519783640,3,VNC_unassigned_R,
720575941485135426,720575941533190337,28,VNC_WTct_R,
720575941485135426,720575941533190337,15,VNC_unassigned_R,
720575941485135426,720575941534583786,11,VNC_WTct_R,
720575941485135426,720575941534583786,3,VNC_unassigned_R,
720575941485135426,720575941580669817,10,VNC_WTct_R,
720575941485135426,720575941583644382,37,VNC_WTct_R,
720575941485135426,720575941583644382,12,VNC_unassigned_R,
720575941485135426,720575941596050112,37,VNC_WTct_R,
720575941485135426,720575941596050112,12,VNC_unassigned_R,
720575941485135426,720575941603635190,3,VNC_unassigned_R,
720575941485135426,720575941640465439,7,VNC_WTct_R,
720575941485135426,720575941643100754,3,VNC_unassigned_R,
720575941485135426,720575941645403000,11,VNC_WTct_R,
