source,target,weight,neuropil,nt_type,target_total_input,shrec_score,target_cluster,target_function
720575941625972123,720575941519273944,3,VNC_WTct_R,,321,0.9345794392523363,5,steering_control
720575941625972123,720575941533221825,4,VNC_IntTct_R,,198,2.0202020202020203,5,steering_control
720575941625972123,720575941533221825,1,VNC_WTct_R,,198,0.5050505050505051,5,steering_control
720575941625972123,720575941533258689,3,VNC_IntTct_R,,164,1.8292682926829267,1,power_control
720575941625972123,720575941533761050,4,VNC_IntTct_R,,420,0.9523809523809524,2,steering_control
720575941625972123,720575941553313434,4,VNC_HTct_R,,167,2.3952095808383236,2,steering_control
720575941625972123,720575941594515158,10,VNC_HTct_R,,231,4.329004329004329,5,steering_control
720575941625972123,720575941601153270,3,VNC_HTct_R,,661,0.45385779122541603,5,steering_control
720575941625972123,720575941604997997,7,VNC_HTct_R,,306,2.287581699346405,5,steering_control
720575941625972123,720575941659696184,10,VNC_IntTct_R,,840,1.1904761904761905,5,steering_control
720575941625972123,720575941667143601,2,VNC_IntTct_R,,222,0.9009009009009009,5,steering_control
720575941625972123,720575941667143601,1,VNC_WTct_R,,222,0.45045045045045046,5,steering_control
720575941625972123,720575941680033213,2,VNC_HTct_R,,271,0.7380073800738007,5,steering_control
720575941625972123,720575941680033213,2,VNC_unassigned_R,,271,0.7380073800738007,5,steering_control
720575941625993371,720575941428428681,4,VNC_HTct_L,,75,5.333333333333334,3,power_control
720575941625993371,720575941500983019,2,VNC_HTct_L,,294,0.6802721088435374,5,steering_control
720575941625993371,720575941500983019,2,VNC_WTct_L,,294,0.6802721088435374,5,steering_control
720575941625993371,720575941526690841,17,VNC_HTct_L,,385,4.415584415584416,1,power_control
720575941625993371,720575941562134829,3,VNC_HTct_L,,519,0.5780346820809248,1,power_control
720575941625993371,720575941562134829,7,VNC_WTct_L,,519,1.348747591522158,1,power_control
720575941626007195,720575941523112439,7,VNC_NTct_L,,860,0.813953488372093,5,steering_control
720575941626193563,720575941568726004,3,VNC_IntTct_L,,332,0.9036144578313252,5,steering_control
720575941626193563,720575941630933947,5,VNC_IntTct_L,,704,0.7102272727272727,4,steering_control
720575941626256266,720575941440736207,4,VNC_T2_MesoNm_L,,195,2.051282051282051,4,steering_control
720575941626500746,720575941447363677,3,VNC_WTct_R,,160,1.875,5,steering_control
720575941626500746,720575941613448668,136,VNC_T2_MesoNm_R,,3300,4.121212121212121,5,steering_control
720575941626967865,720575941438938175,10,VNC_HTct_L,,1113,0.8984725965858041,5,steering_control
720575941626967865,720575941438938175,6,VNC_IntTct_L,,1113,0.5390835579514826,5,steering_control
720575941626967865,720575941457797360,11,VNC_IntTct_L,,1043,1.0546500479386385,5,steering_control
720575941626967865,720575941478092963,13,VNC_IntTct_L,,466,2.7896995708154506,5,steering_control
720575941626967865,720575941530853507,3,VNC_IntTct_L,,434,0.6912442396313364,2,steering_control
720575941626967865,720575941553338778,16,VNC_IntTct_L,,2701,0.5923731951129212,5,steering_control
720575941626967865,720575941653507801,6,VNC_HTct_L,,367,1.6348773841961852,5,steering_control
720575941627484454,720575941464768790,5,VNC_IntTct_R,,723,0.6915629322268326,5,steering_control
720575941627484454,720575941464768790,4,VNC_NTct_R,,723,0.5532503457814661,5,steering_control
720575941627576377,720575941547226248,6,VNC_IntTct_L,,653,0.9188361408882083,5,steering_control
720575941627576377,720575941547226248,7,VNC_NTct_L,,653,1.0719754977029097,5,steering_control
720575941628153913,720575941456667373,3,VNC_IntTct_R,,321,0.9345794392523363,5,steering_control
720575941628153913,720575941457431280,4,VNC_IntTct_R,,815,0.49079754601227,5,steering_control
720575941628153913,720575941474571572,4,VNC_T3_MetaNm_R,,434,0.9216589861751152,5,steering_control
720575941628153913,720575941491289033,2,VNC_IntTct_R,,418,0.4784688995215311,2,steering_control
720575941628153913,720575941503638578,2,VNC_IntTct_R,,455,0.43956043956043955,4,steering_control
720575941628153913,720575941512798929,5,VNC_T3_MetaNm_R,,269,1.858736059479554,5,steering_control
720575941628153913,720575941557882895,3,VNC_IntTct_R,,606,0.49504950495049505,5,steering_control
720575941628153913,720575941563920999,9,VNC_IntTct_R,,1156,0.7785467128027681,5,steering_control
720575941628153913,720575941594821334,3,VNC_T2_MesoNm_R,,613,0.48939641109298526,5,steering_control
720575941628153913,720575941625963419,5,VNC_AMNp_R,,1186,0.42158516020236086,5,steering_control
720575941628153913,720575941625963419,9,VNC_IntTct_R,,1186,0.7588532883642496,5,steering_control
720575941628153913,720575941625963419,5,VNC_T2_MesoNm_R,,1186,0.42158516020236086,5,steering_control
720575941628167225,720575941498948425,3,VNC_NTct_L,,526,0.5703422053231939,3,power_control
720575941628167225,720575941498948425,7,VNC_WTct_L,,526,1.3307984790874523,3,power_control
720575941628167225,720575941669049587,2,VNC_WTct_L,,293,0.6825938566552902,1,power_control
720575941628710694,720575941523112439,5,VNC_IntTct_L,,860,0.5813953488372093,5,steering_control
720575941628867042,720575941412443540,5,VNC_IntTct_R,,416,1.201923076923077,2,steering_control
720575941628867042,720575941429556655,21,VNC_IntTct_R,,1452,1.4462809917355373,5,steering_control
720575941628867042,720575941464901398,5,VNC_HTct_R,,833,0.6002400960384154,5,steering_control
720575941628867042,720575941496830370,10,VNC_HTct_R,,1278,0.7824726134585289,4,steering_control
720575941628867042,720575941501721138,12,VNC_HTct_R,,1210,0.9917355371900827,4,steering_control
720575941628867042,720575941528944568,27,VNC_HTct_R,,2084,1.2955854126679462,4,steering_control
720575941628867042,720575941528944568,11,VNC_IntTct_R,,2084,0.527831094049904,4,steering_control
720575941628867042,720575941532246762,5,VNC_HTct_R,,1209,0.41356492969396197,5,steering_control
720575941628867042,720575941546491681,8,VNC_HTct_R,,797,1.0037641154328731,5,steering_control
720575941628867042,720575941549701182,3,VNC_HTct_R,,194,1.5463917525773196,5,steering_control
720575941628867042,720575941549701182,1,VNC_IntTct_R,,194,0.5154639175257731,5,steering_control
720575941628867042,720575941574155003,6,VNC_HTct_R,,510,1.1764705882352942,3,power_control
720575941628867042,720575941607605101,7,VNC_IntTct_R,,1411,0.4961020552799433,5,steering_control
720575941628867042,720575941630959035,5,VNC_HTct_R,,391,1.278772378516624,5,steering_control
720575941628867042,720575941649244437,4,VNC_IntTct_R,,802,0.4987531172069825,5,steering_control
720575941628867042,720575941650775313,3,VNC_IntTct_R,,456,0.6578947368421052,2,steering_control
720575941629726246,720575941400818723,7,VNC_IntTct_L,,1482,0.47233468286099867,5,steering_control
720575941629726246,720575941414508948,10,VNC_IntTct_L,,2237,0.44702726866338843,3,power_control
720575941629726246,720575941414508948,9,VNC_IntTct_R,,2237,0.4023245417970496,3,power_control
720575941629726246,720575941414508948,20,VNC_T1_ProNm_L,,2237,0.8940545373267769,3,power_control
720575941629726246,720575941457147206,8,VNC_IntTct_L,,1471,0.5438477226376615,5,steering_control
720575941629726246,720575941457802480,8,VNC_LTct_L,,1611,0.4965859714463066,5,steering_control
720575941629726246,720575941457802480,8,VNC_LTct_R,,1611,0.4965859714463066,5,steering_control
720575941629726246,720575941458790726,4,VNC_LTct_R,,224,1.7857142857142856,4,steering_control
720575941629726246,720575941469724125,7,VNC_IntTct_R,,1594,0.43914680050188204,5,steering_control
720575941629726246,720575941474437681,2,VNC_HTct_L,,297,0.6734006734006733,5,steering_control
720575941629726246,720575941474437681,3,VNC_IntTct_L,,297,1.0101010101010102,5,steering_control
720575941629726246,720575941474437681,7,VNC_LTct_R,,297,2.356902356902357,5,steering_control
720575941629726246,720575941488475598,4,VNC_LTct_R,,276,1.4492753623188406,4,steering_control
720575941629726246,720575941490833072,4,VNC_IntTct_L,,293,1.3651877133105803,4,steering_control
720575941629726246,720575941515936505,5,VNC_IntTct_L,,938,0.5330490405117271,3,power_control
720575941629726246,720575941515936505,5,VNC_IntTct_R,,938,0.5330490405117271,3,power_control
720575941629726246,720575941515936505,5,VNC_LTct_R,,938,0.5330490405117271,3,power_control
720575941629726246,720575941515936505,4,VNC_T2_MesoNm_R,,938,0.42643923240938164,3,power_control
720575941629726246,720575941516784494,5,VNC_LTct_R,,469,1.0660980810234542,5,steering_control
720575941629726246,720575941521031927,2,VNC_LTct_L,,329,0.60790273556231,5,steering_control
720575941629726246,720575941523112439,5,VNC_IntTct_L,,860,0.5813953488372093,5,steering_control
720575941629726246,720575941526701412,8,VNC_HTct_L,,606,1.3201320132013201,5,steering_control
720575941629726246,720575941576941045,8,VNC_IntTct_L,,608,1.3157894736842104,4,steering_control
720575941629726246,720575941576941045,3,VNC_IntTct_R,,608,0.4934210526315789,4,steering_control
720575941629726246,720575941576941045,5,VNC_LTct_R,,608,0.8223684210526315,4,steering_control
720575941629726246,720575941595021681,5,VNC_LTct_R,,506,0.9881422924901186,5,steering_control
720575941629726246,720575941600259369,5,VNC_IntTct_L,,845,0.591715976331361,3,power_control
720575941629726246,720575941600259369,5,VNC_LTct_R,,845,0.591715976331361,3,power_control
720575941629726246,720575941600259369,13,VNC_T2_MesoNm_L,,845,1.5384615384615385,3,power_control
720575941629726246,720575941600259369,6,VNC_T2_MesoNm_R,,845,0.7100591715976331,3,power_control
720575941629726246,720575941630933947,13,VNC_IntTct_L,,704,1.8465909090909092,4,steering_control
720575941629726246,720575941630933947,4,VNC_LTct_L,,704,0.5681818181818182,4,steering_control
720575941629726246,720575941636281205,6,VNC_LTct_L,,673,0.8915304606240713,5,steering_control
720575941629726246,720575941663099516,2,VNC_IntTct_L,,343,0.5830903790087464,5,steering_control
720575941629726246,720575941663099516,5,VNC_LTct_R,,343,1.4577259475218658,5,steering_control
720575941629726246,720575941671138727,17,VNC_IntTct_L,,2296,0.740418118466899,5,steering_control
720575941629872422,720575941399253283,5,VNC_IntTct_R,,418,1.1961722488038278,2,steering_control
720575941629872422,720575941399253283,2,VNC_WTct_R,,418,0.4784688995215311,2,steering_control
720575941629872422,720575941458334163,10,VNC_HTct_R,,1380,0.7246376811594203,2,steering_control
720575941629872422,720575941460885005,3,VNC_HTct_R,,500,0.6,5,steering_control
720575941629872422,720575941488675276,5,VNC_HTct_R,,378,1.3227513227513228,2,steering_control
720575941629872422,720575941490785712,8,VNC_IntTct_R,,234,3.418803418803419,5,steering_control
720575941629872422,720575941492308606,6,VNC_HTct_R,,529,1.1342155009451798,2,steering_control
720575941629872422,720575941492308606,6,VNC_IntTct_R,,529,1.1342155009451798,2,steering_control
720575941629872422,720575941495591291,5,VNC_HTct_R,,654,0.764525993883792,5,steering_control
720575941629872422,720575941503451301,18,VNC_HTct_R,,2065,0.8716707021791767,2,steering_control
720575941629872422,720575941516768472,2,VNC_HTct_R,,290,0.6896551724137931,5,steering_control
720575941629872422,720575941516768472,4,VNC_IntTct_R,,290,1.3793103448275863,5,steering_control
720575941629872422,720575941532385624,7,VNC_HTct_R,,460,1.5217391304347827,2,steering_control
720575941629872422,720575941532385624,4,VNC_IntTct_R,,460,0.8695652173913043,2,steering_control
720575941629872422,720575941533761050,3,VNC_HTct_R,,420,0.7142857142857143,2,steering_control
720575941629872422,720575941533761050,2,VNC_IntTct_R,,420,0.4761904761904762,2,steering_control
720575941629872422,720575941557294095,5,VNC_HTct_R,,479,1.0438413361169103,2,steering_control
720575941629872422,720575941557294095,7,VNC_IntTct_R,,479,1.4613778705636742,2,steering_control
720575941629872422,720575941557612915,41,VNC_HTct_R,,4206,0.9747979077508321,2,steering_control
720575941629872422,720575941566956532,4,VNC_HTct_R,,460,0.8695652173913043,2,steering_control
720575941629872422,720575941566956532,3,VNC_IntTct_R,,460,0.6521739130434783,2,steering_control
720575941629872422,720575941630959035,2,VNC_IntTct_R,,391,0.5115089514066496,5,steering_control
720575941629872422,720575941659696184,15,VNC_HTct_R,,840,1.7857142857142856,5,steering_control
720575941630049762,720575941436996882,5,VNC_IntTct_R,,766,0.6527415143603132,5,steering_control
720575941630049762,720575941477884802,4,VNC_HTct_R,,995,0.4020100502512563,5,steering_control
720575941630049762,720575941526355844,5,VNC_IntTct_R,,389,1.2853470437017995,5,steering_control
720575941630049762,720575941629389804,3,VNC_HTct_R,,85,3.5294117647058822,4,steering_control
720575941631013090,720575941517770412,4,VNC_T2_MesoNm_R,,413,0.9685230024213075,1,power_control
720575941631013090,720575941560635816,8,VNC_T2_MesoNm_R,,1852,0.4319654427645789,5,steering_control
720575941631013090,720575941563920999,8,VNC_T1_ProNm_R,,1156,0.6920415224913495,5,steering_control
720575941631013090,720575941613448668,71,VNC_T2_MesoNm_R,,3300,2.1515151515151514,5,steering_control
720575941631013090,720575941625963419,7,VNC_T1_ProNm_R,,1186,0.5902192242833052,5,steering_control
720575941631020192,720575941609001034,14,VNC_NTct_R,,563,2.4866785079928952,5,steering_control
720575941631028962,720575941498482043,10,VNC_IntTct_R,,1024,0.9765625,3,power_control
720575941631028962,720575941498482043,7,VNC_T1_ProNm_R,,1024,0.68359375,3,power_control
720575941631028962,720575941498482043,6,VNC_T2_MesoNm_R,,1024,0.5859375,3,power_control
720575941631315616,720575941560427379,4,VNC_ANm_L,,412,0.9708737864077669,5,steering_control
720575941631642860,720575941399309603,2,VNC_IntTct_L,,484,0.4132231404958678,2,steering_control
720575941631642860,720575941399309603,3,VNC_NTct_L,,484,0.6198347107438017,2,steering_control
720575941631642860,720575941399309603,6,VNC_WTct_L,,484,1.2396694214876034,2,steering_control
720575941631642860,720575941412323473,2,VNC_IntTct_L,,466,0.4291845493562232,2,steering_control
720575941631642860,720575941414326161,2,VNC_HTct_L,,343,0.5830903790087464,5,steering_control
720575941631642860,720575941414326161,3,VNC_IntTct_L,,343,0.8746355685131195,5,steering_control
720575941631642860,720575941459514512,6,VNC_HTct_L,,755,0.7947019867549668,5,steering_control
720575941631642860,720575941464073558,10,VNC_IntTct_L,,785,1.2738853503184715,5,steering_control
720575941631642860,720575941465484566,27,VNC_HTct_L,,2567,1.0518114530580445,2,steering_control
720575941631642860,720575941471203447,5,VNC_HTct_L,,395,1.2658227848101267,2,steering_control
720575941631642860,720575941472042282,2,VNC_IntTct_L,,143,1.3986013986013985,1,power_control
720575941631642860,720575941472042282,1,VNC_NTct_L,,143,0.6993006993006993,1,power_control
720575941631642860,720575941474786625,4,VNC_HTct_L,,305,1.3114754098360655,2,steering_control
720575941631642860,720575941501786930,4,VNC_HTct_L,,434,0.9216589861751152,5,steering_control
720575941631642860,720575941508542674,11,VNC_HTct_L,,521,2.111324376199616,2,steering_control
720575941631642860,720575941508542674,3,VNC_IntTct_L,,521,0.5758157389635317,2,steering_control
720575941631642860,720575941520331511,3,VNC_HTct_L,,487,0.6160164271047228,5,steering_control
720575941631642860,720575941520333047,8,VNC_HTct_L,,936,0.8547008547008548,5,steering_control
720575941631642860,720575941534709482,3,VNC_HTct_L,,344,0.872093023255814,4,steering_control
720575941631642860,720575941536294293,4,VNC_HTct_L,,307,1.3029315960912053,5,steering_control
720575941631642860,720575941537600973,2,VNC_HTct_L,,420,0.4761904761904762,5,steering_control
720575941631642860,720575941537600973,3,VNC_WTct_L,,420,0.7142857142857143,5,steering_control
720575941631642860,720575941561320493,3,VNC_IntTct_L,,342,0.8771929824561403,4,steering_control
720575941631642860,720575941572251144,26,VNC_HTct_L,,3255,0.7987711213517665,2,steering_control
720575941631642860,720575941583511518,3,VNC_IntTct_L,,537,0.5586592178770949,2,steering_control
720575941631642860,720575941601088441,9,VNC_HTct_L,,891,1.0101010101010102,5,steering_control
720575941631642860,720575941608861929,4,VNC_HTct_L,,441,0.9070294784580499,2,steering_control
720575941631642860,720575941608861929,4,VNC_IntTct_L,,441,0.9070294784580499,2,steering_control
720575941631642860,720575941608861929,5,VNC_WTct_L,,441,1.1337868480725624,2,steering_control
720575941631642860,720575941612053094,4,VNC_HTct_L,,914,0.437636761487965,5,steering_control
720575941631642860,720575941630748859,16,VNC_HTct_L,,1573,1.0171646535282899,2,steering_control
720575941632002720,720575941457147206,6,VNC_unassigned_L,,1471,0.4078857919782461,5,steering_control
720575941632002720,720575941518434227,3,VNC_WTct_L,,748,0.4010695187165776,1,power_control
720575941632002720,720575941554049307,4,VNC_NTct_R,,637,0.6279434850863422,1,power_control
720575941632002720,720575941594160421,3,VNC_unassigned_R,,733,0.4092769440654843,1,power_control
720575941632002720,720575941669049587,2,VNC_IntTct_R,,293,0.6825938566552902,1,power_control
720575941632059372,720575941550878087,7,VNC_HTct_L,,1310,0.5343511450381679,4,steering_control
720575941632059372,720575941579868917,8,VNC_IntTct_L,,1745,0.4584527220630372,5,steering_control
720575941632059372,720575941579868917,20,VNC_NTct_L,,1745,1.146131805157593,5,steering_control
720575941632167611,720575941477297716,41,VNC_NTct_L,,889,4.611923509561304,5,steering_control
720575941632167611,720575941477297716,10,VNC_T1_ProNm_L,,889,1.124859392575928,5,steering_control
720575941632167611,720575941477297716,22,VNC_unassigned_L,,889,2.4746906636670416,5,steering_control
720575941632167611,720575941525725954,17,VNC_NTct_L,,667,2.548725637181409,5,steering_control
720575941632594592,720575941470474763,1,VNC_HTct_L,,225,0.4444444444444444,5,steering_control
720575941632594592,720575941470474763,4,VNC_WTct_R,,225,1.7777777777777777,5,steering_control
720575941632594592,720575941490785712,1,VNC_IntTct_R,,234,0.4273504273504274,5,steering_control
720575941632594592,720575941490785712,3,VNC_WTct_R,,234,1.282051282051282,5,steering_control
720575941632594592,720575941530192843,1,VNC_HTct_R,,192,0.5208333333333333,5,steering_control
720575941632594592,720575941530192843,8,VNC_WTct_R,,192,4.166666666666666,5,steering_control
720575941632594592,720575941645100664,1,VNC_HTct_R,,112,0.8928571428571428,5,steering_control
720575941632594592,720575941645100664,2,VNC_WTct_R,,112,1.7857142857142856,5,steering_control
720575941632978629,720575941521986227,3,VNC_unassigned_R,,306,0.9803921568627451,5,steering_control
720575941632978629,720575941554049307,3,VNC_HTct_R,,637,0.47095761381475665,1,power_control
720575941632978629,720575941594160421,3,VNC_NTct_R,,733,0.4092769440654843,1,power_control
720575941632978629,720575941594160421,8,VNC_WTct_R,,733,1.0914051841746248,1,power_control
720575941632978629,720575941669049587,2,VNC_IntTct_L,,293,0.6825938566552902,1,power_control
720575941632978629,720575941669049587,2,VNC_IntTct_R,,293,0.6825938566552902,1,power_control
720575941632978629,720575941669049587,3,VNC_NTct_L,,293,1.023890784982935,1,power_control
720575941632978629,720575941669049587,2,VNC_WTct_L,,293,0.6825938566552902,1,power_control
720575941633206944,720575941491289033,4,VNC_LTct_R,,418,0.9569377990430622,2,steering_control
720575941633206944,720575941521031927,2,VNC_IntTct_L,,329,0.60790273556231,5,steering_control
720575941633206944,720575941521031927,2,VNC_IntTct_R,,329,0.60790273556231,5,steering_control
720575941633206944,720575941521031927,6,VNC_LTct_L,,329,1.82370820668693,5,steering_control
720575941633206944,720575941521031927,4,VNC_LTct_R,,329,1.21580547112462,5,steering_control
720575941633206944,720575941569652638,2,VNC_IntTct_L,,354,0.5649717514124294,4,steering_control
720575941633206944,720575941569652638,15,VNC_LTct_L,,354,4.23728813559322,4,steering_control
720575941633206944,720575941623067338,3,VNC_LTct_R,,507,0.591715976331361,5,steering_control
720575941633206944,720575941670676135,13,VNC_LTct_L,,3073,0.4230393752033843,5,steering_control
720575941633779387,720575941470077047,3,VNC_WTct_L,,480,0.625,5,steering_control
720575941633779387,720575941477297716,5,VNC_NTct_L,,889,0.562429696287964,5,steering_control
720575941633911227,720575941400818723,10,VNC_IntTct_L,,1482,0.6747638326585695,5,steering_control
720575941633911227,720575941400818723,11,VNC_NTct_L,,1482,0.7422402159244265,5,steering_control
720575941633911227,720575941447025845,2,VNC_HTct_L,,226,0.8849557522123894,2,steering_control
720575941633911227,720575941447025845,5,VNC_IntTct_L,,226,2.2123893805309733,2,steering_control
720575941633911227,720575941471203447,5,VNC_HTct_L,,395,1.2658227848101267,2,steering_control
720575941633911227,720575941471203447,3,VNC_IntTct_L,,395,0.7594936708860759,2,steering_control
720575941633911227,720575941479098819,3,VNC_IntTct_L,,334,0.8982035928143712,2,steering_control
720575941633911227,720575941508542674,10,VNC_IntTct_L,,521,1.9193857965451053,2,steering_control
720575941633911227,720575941513242202,3,VNC_IntTct_L,,218,1.3761467889908259,2,steering_control
720575941634269371,720575941605602669,4,VNC_AMNp_L,,93,4.301075268817205,1,power_control
720575941634269371,720575941630622624,31,VNC_AMNp_L,,633,4.897314375987362,5,steering_control
720575941634269371,720575941630622624,9,VNC_unassigned_L,,633,1.4218009478672986,5,steering_control
720575941634269371,720575941691313115,13,VNC_AMNp_L,,1219,1.0664479081214109,3,power_control
720575941637734175,720575941496284489,5,VNC_HTct_R,,251,1.9920318725099602,4,steering_control
720575941637734175,720575941526690841,2,VNC_LTct_L,,385,0.5194805194805194,1,power_control
720575941637734175,720575941562134829,6,VNC_HTct_R,,519,1.1560693641618496,1,power_control
720575941637734175,720575941562134829,3,VNC_IntTct_R,,519,0.5780346820809248,1,power_control
720575941637734175,720575941668725169,4,VNC_HTct_R,,904,0.4424778761061947,5,steering_control
720575941637734175,720575941668725169,5,VNC_WTct_R,,904,0.5530973451327433,5,steering_control
720575941638407199,720575941399309603,3,VNC_IntTct_L,,484,0.6198347107438017,2,steering_control
720575941638407199,720575941399309603,6,VNC_WTct_L,,484,1.2396694214876034,2,steering_control
720575941638407199,720575941400818723,18,VNC_IntTct_L,,1482,1.214574898785425,5,steering_control
720575941638407199,720575941400818723,24,VNC_NTct_L,,1482,1.6194331983805668,5,steering_control
720575941638407199,720575941410007663,2,VNC_IntTct_L,,186,1.0752688172043012,5,steering_control
720575941638407199,720575941410007663,1,VNC_WTct_L,,186,0.5376344086021506,5,steering_control
720575941638407199,720575941414326161,5,VNC_HTct_L,,343,1.4577259475218658,5,steering_control
720575941638407199,720575941414326161,3,VNC_IntTct_L,,343,0.8746355685131195,5,steering_control
720575941638407199,720575941430842209,4,VNC_HTct_L,,134,2.9850746268656714,2,steering_control
720575941638407199,720575941447013813,4,VNC_HTct_L,,962,0.4158004158004158,5,steering_control
720575941638407199,720575941450876794,17,VNC_HTct_L,,1106,1.5370705244122964,5,steering_control
720575941638407199,720575941450876794,12,VNC_IntTct_L,,1106,1.0849909584086799,5,steering_control
720575941638407199,720575941450876794,9,VNC_WTct_L,,1106,0.81374321880651,5,steering_control
720575941638407199,720575941457147206,8,VNC_IntTct_L,,1471,0.5438477226376615,5,steering_control
720575941638407199,720575941457147206,6,VNC_NTct_L,,1471,0.4078857919782461,5,steering_control
720575941638407199,720575941459514512,10,VNC_HTct_L,,755,1.3245033112582782,5,steering_control
720575941638407199,720575941464073558,13,VNC_HTct_L,,785,1.6560509554140128,5,steering_control
720575941638407199,720575941464073558,18,VNC_IntTct_L,,785,2.2929936305732483,5,steering_control
720575941638407199,720575941465484566,32,VNC_HTct_L,,2567,1.2465913517724971,2,steering_control
720575941638407199,720575941465484566,15,VNC_IntTct_L,,2567,0.584339696143358,2,steering_control
720575941638407199,720575941471203447,5,VNC_HTct_L,,395,1.2658227848101267,2,steering_control
720575941638407199,720575941471203447,2,VNC_WTct_L,,395,0.5063291139240507,2,steering_control
720575941638407199,720575941473850720,7,VNC_HTct_L,,1212,0.5775577557755776,5,steering_control
720575941638407199,720575941473850720,25,VNC_IntTct_L,,1212,2.0627062706270625,5,steering_control
720575941638407199,720575941473850720,5,VNC_NTct_L,,1212,0.4125412541254125,5,steering_control
720575941638407199,720575941474786625,3,VNC_HTct_L,,305,0.9836065573770493,2,steering_control
720575941638407199,720575941477166622,28,VNC_IntTct_L,,1660,1.6867469879518073,5,steering_control
720575941638407199,720575941477166622,19,VNC_NTct_L,,1660,1.144578313253012,5,steering_control
720575941638407199,720575941479098819,2,VNC_WTct_L,,334,0.5988023952095809,2,steering_control
720575941638407199,720575941481061629,1,VNC_IntTct_L,,98,1.0204081632653061,5,steering_control
720575941638407199,720575941481061629,2,VNC_NTct_L,,98,2.0408163265306123,5,steering_control
720575941638407199,720575941490785712,6,VNC_IntTct_L,,234,2.564102564102564,5,steering_control
720575941638407199,720575941490785712,1,VNC_WTct_L,,234,0.4273504273504274,5,steering_control
720575941638407199,720575941501786930,3,VNC_HTct_L,,434,0.6912442396313364,5,steering_control
720575941638407199,720575941508542674,3,VNC_HTct_L,,521,0.5758157389635317,2,steering_control
720575941638407199,720575941517764824,12,VNC_HTct_L,,625,1.92,5,steering_control
720575941638407199,720575941517764824,9,VNC_IntTct_L,,625,1.44,5,steering_control
720575941638407199,720575941520331511,5,VNC_HTct_L,,487,1.0266940451745379,5,steering_control
720575941638407199,720575941520333047,24,VNC_HTct_L,,936,2.564102564102564,5,steering_control
720575941638407199,720575941520333047,13,VNC_IntTct_L,,936,1.3888888888888888,5,steering_control
720575941638407199,720575941520333047,4,VNC_WTct_L,,936,0.4273504273504274,5,steering_control
720575941638407199,720575941523112439,15,VNC_IntTct_L,,860,1.744186046511628,5,steering_control
720575941638407199,720575941523112439,10,VNC_NTct_L,,860,1.1627906976744187,5,steering_control
720575941638407199,720575941536294293,5,VNC_HTct_L,,307,1.6286644951140066,5,steering_control
720575941638407199,720575941537600973,8,VNC_HTct_L,,420,1.9047619047619049,5,steering_control
720575941638407199,720575941537600973,4,VNC_IntTct_L,,420,0.9523809523809524,5,steering_control
720575941638407199,720575941537600973,3,VNC_WTct_L,,420,0.7142857142857143,5,steering_control
720575941638407199,720575941549283839,8,VNC_HTct_L,,303,2.6402640264026402,2,steering_control
720575941638407199,720575941550878087,10,VNC_HTct_L,,1310,0.7633587786259541,4,steering_control
720575941638407199,720575941563318070,2,VNC_IntTct_L,,264,0.7575757575757576,5,steering_control
720575941638407199,720575941572251144,70,VNC_HTct_L,,3255,2.1505376344086025,2,steering_control
720575941638407199,720575941572251144,32,VNC_IntTct_L,,3255,0.9831029185867896,2,steering_control
720575941638407199,720575941579868917,18,VNC_IntTct_L,,1745,1.0315186246418337,5,steering_control
720575941638407199,720575941579868917,18,VNC_NTct_L,,1745,1.0315186246418337,5,steering_control
720575941638407199,720575941583511518,4,VNC_IntTct_L,,537,0.74487895716946,2,steering_control
720575941638407199,720575941588018942,6,VNC_HTct_L,,333,1.8018018018018018,5,steering_control
720575941638407199,720575941591748648,4,VNC_HTct_L,,248,1.6129032258064515,5,steering_control
720575941638407199,720575941591748648,1,VNC_WTct_L,,248,0.4032258064516129,5,steering_control
720575941638407199,720575941601088441,22,VNC_HTct_L,,891,2.4691358024691357,5,steering_control
720575941638407199,720575941601088441,6,VNC_IntTct_L,,891,0.6734006734006733,5,steering_control
720575941638407199,720575941610583260,3,VNC_HTct_L,,209,1.4354066985645932,2,steering_control
720575941638407199,720575941611080010,19,VNC_HTct_L,,2397,0.7926574885273258,4,steering_control
720575941638407199,720575941630748859,20,VNC_HTct_L,,1573,1.2714558169103625,2,steering_control
720575941638407199,720575941630748859,7,VNC_IntTct_L,,1573,0.44500953591862685,2,steering_control
720575941638407199,720575941630933947,3,VNC_IntTct_L,,704,0.4261363636363636,4,steering_control
720575941638407199,720575941656239440,3,VNC_WTct_L,,193,1.5544041450777202,3,power_control
720575941638407199,720575941678358973,31,VNC_HTct_L,,1622,1.911220715166461,4,steering_control
720575941639588127,720575941457153094,2,VNC_WTct_L,,402,0.4975124378109453,5,steering_control
720575941639588127,720575941457797360,18,VNC_HTct_L,,1043,1.725790987535954,5,steering_control
720575941639588127,720575941457797360,7,VNC_IntTct_L,,1043,0.6711409395973155,5,steering_control
720575941639588127,720575941457797360,12,VNC_WTct_L,,1043,1.1505273250239694,5,steering_control
720575941639588127,720575941474337310,6,VNC_WTct_L,,280,2.142857142857143,2,steering_control
720575941639588127,720575941474394673,9,VNC_HTct_L,,168,5.357142857142857,4,steering_control
720575941639588127,720575941474394673,7,VNC_WTct_L,,168,4.166666666666666,4,steering_control
720575941639588127,720575941494052992,3,VNC_HTct_L,,337,0.8902077151335311,2,steering_control
720575941639588127,720575941494052992,5,VNC_WTct_L,,337,1.483679525222552,2,steering_control
